bop date,eop date,day count,bop CWB price,eop CWB price,bop ICVT price,eop ICVT price,eop ICVT / eop CWB,bop ICVT / CWB moving avg,eop ICVT / CWB moving avg,eop CWB unit price,eop ICVT / eop ICVT,bop ICVT / ICVT moving avg,eop ICVT / ICVT moving avg,eop ICVT unit price,CWB unit price pct diff,ICVT unit price pct diff,unit price pct diff,go long,exit long,go short,exit short,current_position,new_position,month end liquidation,long entry,short entry,long to short flip,short to long flip,CWB shares per unit,eop CWB shares,bop CWB shares,eop CWB shares traded,eop CWB shares bought,eop CWB shares sold,ICVT shares per unit,eop ICVT shares,bop ICVT shares,eop ICVT shares traded,eop ICVT shares bought,eop ICVT shares sold,CWB cop,CWB pct cop,CWB daily position pnl,CWB daily commission,CWB investment amount,short CWB investment amount,long CWB investment amount,daily CWB borrow cost,ICVT cop,ICVT pct cop,ICVT daily position pnl,ICVT daily commission,ICVT investment amount,short ICVT investment amount,long ICVT investment amount,daily ICVT borrow cost,daily position pnl,daily total commissions,short investment amount,daily borrow cost,long daily position pnl,short daily position pnl,daily net profit,cumulative net profit,drawdown,gross investment amount,net investment amount
2026-04-22,2026-04-23,1,101.0,100.92,112.33,112.01,1.109889021006738,1.1139039479053652,1.1136063356334218,112.41518642260945,1.0,1.0,1.0,112.01,0.0036108858307744144,0.0,0.0036108858307744144,False,True,True,False,0,-1,False,False,True,False,False,995.0,-995.0,0.0,-995.0,0.0,995.0,893.0,893.0,0.0,893.0,893.0,-0.0,-0.0799999999999983,-0.000792393068402455,-0.0,-4.9750000000000005,0.0,0.0,0.0,0.0,-0.3199999999999932,-0.0028528146298296923,-0.0,-4.465,0.0,0.0,0.0,0.0,0.0,-9.440000000000001,0.0,0.0,0.0,0.0,-9.440000000000001,2080.9687961111094,-9.440000000000055,0.0,0.0
2026-04-23,2026-04-24,1,100.92,100.78,112.01,112.19,1.1132169081166898,1.1136063356334218,1.1134868026076692,112.22924650513625,1.0,1.0,1.0,112.19,0.00034976060340202335,0.0,0.00034976060340202335,False,True,False,True,-1,0,False,False,False,False,False,992.0,0.0,-995.0,995.0,995.0,-0.0,891.0,0.0,893.0,-893.0,0.0,893.0,-0.14000000000000057,-0.0013882005204049373,139.30000000000058,-4.9750000000000005,-100415.40000000001,-100415.40000000001,0.0,-2.789316666666667,0.1799999999999926,0.0016057095332252188,160.73999999999342,-4.465,100024.93000000001,0.0,100024.93000000001,0.0,300.039999999994,-9.440000000000001,-100415.40000000001,-2.789316666666667,0.0,300.039999999994,287.81068333332735,2368.7794794444367,0.0,200440.33000000002,-390.47000000000116
2026-04-24,2026-04-27,3,100.78,100.71,112.19,111.95,1.1116075861384174,1.1134868026076692,1.1129264403490629,112.13925589061836,1.0,1.0,1.0,111.95,0.001689112089406768,0.0,0.001689112089406768,False,True,False,False,0,0,False,False,False,False,False,994.0,0.0,0.0,0.0,0.0,-0.0,893.0,0.0,0.0,0.0,0.0,-0.0,-0.07000000000000739,-0.0006948235923988869,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.23999999999999488,-0.0021415195121094518,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2368.7794794444367,0.0,0.0,0.0
2026-04-27,2026-04-28,1,100.71,99.17,111.95,110.1,1.11021478269638,1.1129264403490629,1.1127599557642054,110.36891508941656,1.0,1.0,1.0,110.1,0.0024394842480976583,0.0,0.0024394842480976583,False,True,True,False,0,-1,False,False,True,False,False,1011.0,-1011.0,0.0,-1011.0,0.0,1011.0,908.0,908.0,0.0,908.0,908.0,-0.0,-1.539999999999992,-0.01540955046201941,-0.0,-5.055,0.0,0.0,0.0,0.0,-1.8500000000000085,-0.01666329931612959,-0.0,-4.54,0.0,0.0,0.0,0.0,0.0,-9.594999999999999,0.0,0.0,0.0,0.0,-9.594999999999999,2359.184479444437,-9.5949999999998,0.0,0.0
2026-04-28,2026-04-29,1,99.17,99.75,110.1,111.18,1.1145864661654137,1.1127599557642054,1.1128784836179304,110.99780558747949,1.0,1.0,1.0,111.18,-0.0016400778905748578,0.0,-0.0016400778905748578,False,False,False,True,-1,0,False,False,False,False,False,1000.0,0.0,-1011.0,1011.0,1011.0,-0.0,899.0,0.0,908.0,-908.0,0.0,908.0,0.5799999999999983,0.005831506571939122,-586.3799999999983,-5.055,-100260.87,-100260.87,0.0,-2.7850241666666666,1.0800000000000125,0.009761465796689277,980.6400000000114,-4.54,99970.79999999999,0.0,99970.79999999999,0.0,394.26000000001306,-9.594999999999999,-100260.87,-2.7850241666666666,0.0,394.26000000001306,381.87997583334635,2741.064455277783,0.0,200231.66999999998,-290.070000000007
2026-04-29,2026-04-30,1,99.75,101.04,111.18,112.71,1.115498812351544,1.1128784836179304,1.1130570145891359,112.4452419847557,1.0,1.0,1.0,112.71,-0.002351783018145506,0.0,-0.002351783018145506,True,False,False,True,0,0,True,False,False,False,False,987.0,0.0,0.0,0.0,0.0,-0.0,887.0,0.0,0.0,0.0,0.0,-0.0,1.2900000000000063,0.012849422272262847,0.0,-0.0,0.0,0.0,0.0,0.0,1.529999999999987,0.013667638728663615,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2741.064455277783,0.0,0.0,0.0
2026-04-30,2026-05-01,1,101.04,101.87,112.71,113.59,1.1150485913419064,1.1130570145891359,1.1131342029986748,113.38711807619528,1.0,1.0,1.0,113.59,-0.0017876866140123632,0.0,-0.0017876866140123632,False,False,False,True,0,0,False,False,False,False,False,979.0,0.0,0.0,0.0,0.0,-0.0,880.0,0.0,0.0,0.0,0.0,-0.0,0.8299999999999983,0.00818101255973941,0.0,-0.0,0.0,0.0,0.0,0.0,0.8800000000000097,0.007777325989343021,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2741.064455277783,0.0,0.0,0.0
2026-05-01,2026-05-04,3,101.87,102.42,113.59,114.62,1.1191173598906463,1.1131342029986748,1.1133402319028831,114.00720507112428,1.0,1.0,1.0,114.62,-0.005360660347999031,0.0,-0.005360660347999031,True,False,False,True,0,1,False,True,False,False,False,971.0,971.0,0.0,971.0,971.0,-0.0,872.0,-872.0,0.0,-872.0,0.0,872.0,0.5499999999999972,0.005384515432429189,0.0,-4.855,0.0,0.0,0.0,0.0,1.0300000000000011,0.009026834880261226,0.0,-4.36,0.0,0.0,0.0,0.0,0.0,-9.215,0.0,0.0,0.0,0.0,-9.215,2731.849455277783,-9.215000000000146,0.0,0.0
2026-05-04,2026-05-05,1,102.42,103.9,114.62,115.91,1.1155919153031761,1.1133402319028831,1.1134239623653994,115.67605009470957,1.0,1.0,1.0,115.91,-0.0020204151742147015,0.0,-0.0020204151742147015,True,False,False,True,1,1,False,False,False,False,False,961.0,961.0,971.0,-10.0,0.0,10.0,863.0,-863.0,-872.0,9.0,9.0,-0.0,1.480000000000004,0.014346892070777434,1437.0800000000038,-0.05,99449.82,0.0,99449.82,0.0,1.289999999999992,0.011191718777062274,-1124.879999999993,-0.045,-99948.64,-99948.64,0.0,-2.776351111111111,312.20000000001073,-0.095,-99948.64,-2.776351111111111,312.20000000001073,0.0,309.3286488888996,3041.1781041666827,0.0,199398.46000000002,-498.81999999999243
2026-05-05,2026-05-06,1,103.9,105.65,115.91,118.29,1.1196403218173214,1.1134239623653994,1.1136999923581223,117.63324162390445,1.0,1.0,1.0,118.29,-0.005567574165936066,0.0,-0.005567574165936066,True,False,False,True,1,1,False,False,False,False,False,941.0,941.0,961.0,-20.0,0.0,20.0,845.0,-845.0,-863.0,18.0,18.0,-0.0,1.75,0.01670284595688399,1681.75,-0.1,99847.90000000001,0.0,99847.90000000001,0.0,2.3800000000000097,0.020325208656991948,-2053.9400000000082,-0.09,-100030.33,-100030.33,0.0,-2.7786202777777778,-372.19000000000824,-0.19,-100030.33,-2.7786202777777778,-372.19000000000824,0.0,-375.15862027778604,2666.0194838888965,-375.1586202777862,199878.23,-182.42999999999302
2026-05-06,2026-05-07,1,105.65,104.28,118.29,116.45,1.1167050249328732,1.1136999923581223,1.1138104482467721,116.136635203105,1.0,1.0,1.0,116.45,-0.002694608709833759,0.0,-0.002694608709833759,True,False,False,True,1,1,False,False,False,False,False,957.0,957.0,941.0,16.0,16.0,-0.0,859.0,-859.0,-845.0,-14.0,0.0,14.0,-1.3700000000000045,-0.013052154996764766,-1289.1700000000042,-0.08,99416.65000000001,0.0,99416.65000000001,0.0,-1.8400000000000034,-0.01567724022729558,1554.800000000003,-0.07,-99955.05,-99955.05,0.0,-2.7765291666666667,265.62999999999874,-0.15000000000000002,-99955.05,-2.7765291666666667,265.62999999999874,0.0,262.7034708333321,2928.7229547222287,-112.45514944445404,199371.7,-538.3999999999942
2026-05-07,2026-05-08,1,104.28,104.68,116.45,116.76,1.11539931218953,1.1138104482467721,1.11380839313086,116.59367772247211,1.0,1.0,1.0,116.76,-0.0014254954737857675,0.0,-0.0014254954737857675,False,True,False,True,1,0,False,False,False,False,False,953.0,0.0,957.0,-957.0,0.0,957.0,856.0,0.0,-859.0,859.0,859.0,-0.0,0.4000000000000057,0.003828488596644242,382.8000000000054,-4.785,99795.96,0.0,99795.96,0.0,0.3100000000000023,0.0026585496555641256,-266.29000000000195,-4.295,-100030.55,-100030.55,0.0,-2.778626388888889,116.51000000000346,-9.08,-100030.55,-2.778626388888889,116.51000000000346,0.0,104.65137361111456,3033.3743283333433,-7.803775833339387,199826.51,-234.5899999999965
2026-05-08,2026-05-11,3,104.68,106.0,116.76,118.47,1.1176415094339622,1.11380839313086,1.1142194837231139,118.06368967187116,1.0,1.0,1.0,118.47,-0.003435542127895366,0.0,-0.003435542127895366,True,False,False,True,0,1,False,True,False,False,False,940.0,940.0,0.0,940.0,940.0,-0.0,844.0,-844.0,0.0,-844.0,0.0,844.0,1.3199999999999932,0.012531016450122005,0.0,-4.7,0.0,0.0,0.0,0.0,1.7099999999999937,0.014539217980753772,0.0,-4.22,0.0,0.0,0.0,0.0,0.0,-8.92,0.0,0.0,0.0,0.0,-8.92,3024.4543283333433,-16.72377583333946,0.0,0.0
2026-05-11,2026-05-12,1,106.0,104.81,118.47,116.96,1.1159240530483732,1.1142194837231139,1.114471372332635,116.78134408901957,1.0,1.0,1.0,116.96,-0.0015286636300237179,0.0,-0.0015286636300237179,False,False,False,True,1,1,False,False,False,False,False,953.0,953.0,940.0,13.0,13.0,-0.0,855.0,-855.0,-844.0,-11.0,0.0,11.0,-1.1899999999999977,-0.011289906929981181,-1118.5999999999979,-0.065,99640.0,0.0,99640.0,0.0,-1.5100000000000051,-0.012827767965199462,1274.4400000000044,-0.055,-99988.68,-99988.68,0.0,-2.7774633333333334,155.8400000000065,-0.12,-99988.68,-2.7774633333333334,155.8400000000065,0.0,152.94253666667316,3177.3968650000165,0.0,199628.68,-348.679999999993
2026-05-12,2026-05-13,1,104.81,106.04,116.96,118.62,1.1186344775556394,1.114471372332635,1.1147078523449216,118.17854432215262,1.0,1.0,1.0,118.62,-0.0037285380325053474,0.0,-0.0037285380325053474,True,False,False,True,1,1,False,False,False,False,False,939.0,939.0,953.0,-14.0,0.0,14.0,843.0,-843.0,-855.0,12.0,12.0,-0.0,1.230000000000004,0.011667194238738856,1172.1900000000037,-0.07,99883.93000000001,0.0,99883.93000000001,0.0,1.6600000000000108,0.014093110409112349,-1419.3000000000093,-0.06,-100000.79999999999,-100000.79999999999,0.0,-2.7777999999999996,-247.11000000000558,-0.13,-100000.79999999999,-2.7777999999999996,-247.11000000000558,0.0,-250.0178000000056,2927.379065000011,-250.01780000000554,199884.72999999998,-116.86999999998079
2026-05-13,2026-05-14,1,106.04,106.57,118.62,119.18,1.1183259829220231,1.1147078523449216,1.115101882667376,118.79441582439829,1.0,1.0,1.0,119.18,-0.003240554340183022,0.0,-0.003240554340183022,True,False,False,True,1,1,False,False,False,False,False,935.0,935.0,939.0,-4.0,0.0,4.0,839.0,-839.0,-843.0,4.0,4.0,-0.0,0.5299999999999869,0.004985664812039893,497.66999999998774,-0.02,99571.56000000001,0.0,99571.56000000001,0.0,0.5600000000000023,0.004709848908252269,-472.0800000000019,-0.02,-99996.66,-99996.66,0.0,-2.7776850000000004,25.58999999998582,-0.04,-99996.66,-2.7776850000000004,25.58999999998582,0.0,22.77231499998582,2950.1513799999966,-227.24548500001993,199568.22000000003,-425.09999999999127
2026-05-14,2026-05-15,1,106.57,104.5,119.18,117.19,1.1214354066985646,1.115101882667376,1.1154279560567264,116.52814673874079,1.0,1.0,1.0,117.19,-0.005663702538391824,0.0,-0.005663702538391824,True,False,False,True,1,1,False,False,False,False,False,951.0,951.0,935.0,16.0,16.0,-0.0,853.0,-853.0,-839.0,-14.0,0.0,14.0,-2.069999999999993,-0.01961497482799907,-1935.4499999999937,-0.08,99642.95,0.0,99642.95,0.0,-1.990000000000009,-0.01683840604832198,1669.6100000000076,-0.07,-99992.02,-99992.02,0.0,-2.777556111111111,-265.83999999998605,-0.15000000000000002,-99992.02,-2.777556111111111,-265.83999999998605,0.0,-268.7675561110971,2681.3838238888993,-496.0130411111172,199634.97,-349.070000000007
2026-05-15,2026-05-18,3,104.5,102.86,117.19,115.36,1.1215244020999418,1.1154279560567264,1.115824723292262,114.73291955999488,1.0,1.0,1.0,115.36,-0.005450684825490024,0.0,-0.005450684825490024,True,False,False,True,1,1,False,False,False,False,False,967.0,967.0,951.0,16.0,16.0,-0.0,867.0,-867.0,-853.0,-14.0,0.0,14.0,-1.6400000000000006,-0.015818231058095537,-1559.6400000000006,-0.08,99379.5,0.0,99379.5,0.0,-1.8299999999999983,-0.01573887573387203,1560.9899999999986,-0.07,-99963.06999999999,-99963.06999999999,0.0,-8.330255833333334,1.34999999999809,-0.15000000000000002,-99963.06999999999,-8.330255833333334,1.34999999999809,0.0,-7.130255833335244,2674.253568055564,-503.1432969444527,199342.57,-583.5699999999924
2026-05-18,2026-05-19,1,102.86,102.44,115.36,114.64,1.1190941038656774,1.115824723292262,1.11606371276983,114.30508465405931,1.0,1.0,1.0,114.64,-0.002925728546213231,0.0,-0.002925728546213231,True,False,False,True,1,1,False,False,False,False,False,973.0,973.0,967.0,6.0,6.0,-0.0,872.0,-872.0,-867.0,-5.0,0.0,5.0,-0.4200000000000017,-0.004091579015445654,-406.14000000000163,-0.03,99465.62,0.0,99465.62,0.0,-0.7199999999999989,-0.006260890016722532,624.239999999999,-0.025,-100017.12,-100017.12,0.0,-2.7782533333333332,218.09999999999735,-0.055,-100017.12,-2.7782533333333332,218.09999999999735,0.0,215.266746666664,2889.520314722228,-287.87655027778874,199482.74,-551.5
2026-05-19,2026-05-20,1,102.44,103.11,114.64,115.57,1.1208418194161573,1.11606371276983,1.116496892849549,115.07732942369718,1.0,1.0,1.0,115.57,-0.004272074832420709,0.0,-0.004272074832420709,True,False,False,True,1,1,False,False,False,False,False,965.0,965.0,973.0,-8.0,0.0,8.0,865.0,-865.0,-872.0,7.0,7.0,-0.0,0.6700000000000017,0.006519118198527773,651.9100000000017,-0.04,99674.12,0.0,99674.12,0.0,0.9299999999999926,0.008079623467433534,-810.9599999999936,-0.035,-99966.08,-99966.08,0.0,-2.7768355555555555,-159.04999999999188,-0.07500000000000001,-99966.08,-2.7768355555555555,-159.04999999999188,0.0,-161.90183555554742,2727.6184791666806,-449.77838583333596,199640.2,-291.9600000000064
2026-05-20,2026-05-21,1,103.11,105.37,115.57,117.99,1.1197684350384358,1.116496892849549,1.1169908635511336,117.64527759955698,1.0,1.0,1.0,117.99,-0.002925900144344252,0.0,-0.002925900144344252,True,False,False,True,1,1,False,False,False,False,False,947.0,947.0,965.0,-18.0,0.0,18.0,848.0,-848.0,-865.0,17.0,17.0,-0.0,2.260000000000005,0.02168158608158408,2180.900000000005,-0.09,99501.15,0.0,99501.15,0.0,2.4200000000000017,0.020723468124477916,-2093.3000000000015,-0.085,-99968.04999999999,-99968.04999999999,0.0,-2.7768902777777775,87.60000000000355,-0.175,-99968.04999999999,-2.7768902777777775,87.60000000000355,0.0,84.64810972222577,2812.2665888889064,-365.1302761111101,199469.19999999998,-466.8999999999942
2026-05-21,2026-05-22,1,105.37,105.65,117.99,118.38,1.1204921911973496,1.1169908635511336,1.1173546277051667,118.01008473417727,1.0,1.0,1.0,118.38,-0.0031297045997809034,0.0,-0.0031297045997809034,True,False,False,True,1,1,False,False,False,False,False,944.0,944.0,947.0,-3.0,0.0,3.0,845.0,-845.0,-848.0,3.0,3.0,-0.0,0.28000000000000114,0.002653778450629435,265.1600000000011,-0.015,99785.39,0.0,99785.39,0.0,0.39000000000000057,0.0032999141507511483,-330.7200000000005,-0.015,-100055.51999999999,-100055.51999999999,0.0,-2.77932,-65.55999999999938,-0.03,-100055.51999999999,-2.77932,-65.55999999999938,0.0,-68.36931999999938,2743.897268888907,-433.49959611110944,199840.90999999997,-270.1299999999901
2026-05-22,2026-05-26,4,105.65,106.75,118.38,119.9,1.1231850117096018,1.1173546277051667,1.1179334989837257,119.27760650752654,1.0,1.0,1.0,119.9,-0.005204457945931667,0.0,-0.005204457945931667,True,False,False,True,1,1,False,False,False,False,False,932.0,932.0,944.0,-12.0,0.0,12.0,834.0,-834.0,-845.0,11.0,11.0,-0.0,1.0999999999999943,0.010357908046668083,1038.3999999999946,-0.06,99733.6,0.0,99733.6,0.0,1.5200000000000102,0.012758272770889712,-1284.4000000000087,-0.055,-100031.09999999999,-100031.09999999999,0.0,-11.114566666666665,-246.0000000000141,-0.11499999999999999,-100031.09999999999,-11.114566666666665,-246.0000000000141,0.0,-257.2295666666808,2486.667702222226,-690.7291627777904,199764.7,-297.49999999998545
2026-05-26,2026-05-27,1,106.75,106.91,119.9,119.94,1.1218782153212983,1.1179334989837257,1.1185166706149716,119.51827037635012,1.0,1.0,1.0,119.94,-0.0035223678766484316,0.0,-0.0035223678766484316,True,False,False,True,1,1,False,False,False,False,False,932.0,932.0,932.0,0.0,0.0,-0.0,834.0,-834.0,-834.0,0.0,0.0,-0.0,0.1599999999999966,0.0014977069166745133,149.11999999999682,-0.0,99491.0,0.0,99491.0,0.0,0.03999999999999204,0.00033355570689512585,-33.35999999999336,-0.0,-99996.6,-99996.6,0.0,-2.7776833333333335,115.76000000000346,0.0,-99996.6,-2.7776833333333335,115.76000000000346,0.0,112.98231666667013,2599.6500188888963,-577.7468461111202,199487.6,-505.6000000000058
2026-05-27,2026-05-28,1,106.91,107.72,119.94,120.41,1.1178054214630524,1.1185166706149716,1.1186776183798537,120.48661575864475,1.0,1.0,1.0,120.41,0.0006360883152031417,0.0,0.0006360883152031417,False,True,False,True,1,0,False,False,False,False,False,928.0,0.0,932.0,-932.0,0.0,932.0,830.0,0.0,-834.0,834.0,834.0,-0.0,0.8100000000000023,0.007547908917989709,754.9200000000021,-4.66,99640.12,0.0,99640.12,0.0,0.46999999999999886,0.003910968163763879,-391.97999999999905,-4.17,-100029.95999999999,-100029.95999999999,0.0,-2.77861,362.94000000000307,-8.83,-100029.95999999999,-2.77861,362.94000000000307,0.0,351.33139000000307,2950.9814088888993,-226.41545611111724,199670.08,-389.8399999999965
2026-05-28,2026-05-29,1,107.72,108.1,120.41,120.68,1.1163737280296024,1.1186776183798537,1.1187213641637566,120.92905054686217,1.0,1.0,1.0,120.68,0.002061600213302583,0.0,0.002061600213302583,False,True,True,False,0,0,True,False,False,False,False,927.0,0.0,0.0,0.0,0.0,-0.0,829.0,0.0,0.0,0.0,0.0,-0.0,0.37999999999999545,0.0035214567017644656,0.0,-0.0,0.0,0.0,0.0,0.0,0.27000000000001023,0.002239828386732845,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2950.9814088888993,-226.41545611111724,0.0,0.0
2026-05-29,2026-06-01,3,108.1,109.43,120.68,122.63,1.1206250571141367,1.1187213641637566,1.119000187452368,122.42167888043988,1.0,1.0,1.0,122.63,-0.0017002223424516308,0.0,-0.0017002223424516308,False,False,False,True,0,0,False,False,False,False,False,912.0,0.0,0.0,0.0,0.0,-0.0,815.0,0.0,0.0,0.0,0.0,-0.0,1.3300000000000125,0.012228350785189223,0.0,-0.0,0.0,0.0,0.0,0.0,1.9499999999999886,0.016029277483074176,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2950.9814088888993,-226.41545611111724,0.0,0.0
2026-06-01,2026-06-02,1,109.43,110.74,122.63,123.9,1.1188369152970923,1.119000187452368,1.1189861652226907,123.91808075847523,1.0,1.0,1.0,123.9,0.00014591960725345414,0.0,0.00014591960725345414,False,True,False,True,0,0,False,False,False,False,False,903.0,0.0,0.0,0.0,0.0,-0.0,807.0,0.0,0.0,0.0,0.0,-0.0,1.309999999999988,0.01190003596446944,0.0,-0.0,0.0,0.0,0.0,0.0,1.2700000000000102,0.010303096861162115,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2950.9814088888993,-226.41545611111724,0.0,0.0
2026-06-02,2026-06-03,1,110.74,109.46,123.9,122.7,1.1209574273707292,1.1189861652226907,1.1192544408260683,122.48422564527571,1.0,1.0,1.0,122.7,-0.0017601002663308288,0.0,-0.0017601002663308288,False,False,False,True,0,0,False,False,False,False,False,912.0,0.0,0.0,0.0,0.0,-0.0,815.0,0.0,0.0,0.0,0.0,-0.0,-1.2800000000000011,-0.011625925679049035,-0.0,-0.0,0.0,0.0,0.0,0.0,-1.2000000000000028,-0.009732436918231,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2950.9814088888993,-226.41545611111724,0.0,0.0
2026-06-03,2026-06-04,1,109.46,109.66,122.7,122.8,1.1198249133685938,1.1192544408260683,1.1192636704036318,122.73744198098665,1.0,1.0,1.0,122.8,-0.0005095599258690865,0.0,-0.0005095599258690865,False,True,False,True,0,0,False,False,False,False,False,911.0,0.0,0.0,0.0,0.0,-0.0,814.0,0.0,0.0,0.0,0.0,-0.0,0.20000000000000284,0.001825484260130366,0.0,-0.0,0.0,0.0,0.0,0.0,0.09999999999999432,0.0008146639961762836,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2950.9814088888993,-226.41545611111724,0.0,0.0
2026-06-04,2026-06-05,1,109.66,105.23,122.8,117.65,1.1180271785612468,1.1192636704036318,1.1193297780850504,117.78011603657419,1.0,1.0,1.0,117.65,0.001105347540175139,0.0,0.001105347540175139,False,True,False,True,0,0,False,False,False,False,False,951.0,0.0,0.0,0.0,0.0,-0.0,850.0,0.0,0.0,0.0,0.0,-0.0,-4.429999999999993,-0.041236239223181564,-0.0,-0.0,0.0,0.0,0.0,0.0,-5.1499999999999915,-0.04284290053967056,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2950.9814088888993,-226.41545611111724,0.0,0.0
2026-06-05,2026-06-08,3,105.23,105.56,117.65,118.25,1.1202159909056462,1.1193297780850504,1.1195706120208562,118.15645137465792,1.0,1.0,1.0,118.25,-0.0007914219741546656,0.0,-0.0007914219741546656,False,True,False,True,0,0,False,False,False,False,False,947.0,0.0,0.0,0.0,0.0,-0.0,846.0,0.0,0.0,0.0,0.0,-0.0,0.3299999999999983,0.00313108088240242,0.0,-0.0,0.0,0.0,0.0,0.0,0.5999999999999943,0.00508691219867088,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2950.9814088888993,-226.41545611111724,0.0,0.0
2026-06-08,2026-06-09,1,105.56,104.68,118.25,117.37,1.1212265953381735,1.1195706120208562,1.1197498663160668,117.19665166634323,1.0,1.0,1.0,117.37,-0.0014780307770352317,0.0,-0.0014780307770352317,False,True,False,True,0,0,False,False,False,False,False,954.0,0.0,0.0,0.0,0.0,-0.0,852.0,0.0,0.0,0.0,0.0,-0.0,-0.8799999999999955,-0.008371433973178122,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.8799999999999955,-0.007469689260009717,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2950.9814088888993,-226.41545611111724,0.0,0.0
2026-06-09,2026-06-10,1,104.68,103.36,117.37,115.55,1.1179373065015479,1.1197498663160668,1.1198505289887257,115.73734618242867,1.0,1.0,1.0,115.55,0.0016200300318637143,0.0,0.0016200300318637143,False,True,False,False,0,0,False,False,False,False,False,969.0,0.0,0.0,0.0,0.0,-0.0,865.0,0.0,0.0,0.0,0.0,-0.0,-1.3200000000000074,-0.01269003762765347,-0.0,-0.0,0.0,0.0,0.0,0.0,-1.8200000000000074,-0.01562800139164287,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2950.9814088888993,-226.41545611111724,0.0,0.0
2026-06-10,2026-06-11,1,103.36,105.62,115.55,118.15,1.1186328346903995,1.1198505289887257,1.1198504468454635,118.27861287178922,1.0,1.0,1.0,118.15,0.0010879637867280828,0.0,0.0010879637867280828,False,True,False,True,0,0,False,False,False,False,False,947.0,0.0,0.0,0.0,0.0,-0.0,846.0,0.0,0.0,0.0,0.0,-0.0,2.260000000000005,0.021629707244495467,0.0,-0.0,0.0,0.0,0.0,0.0,2.6000000000000085,0.02225166691252708,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2950.9814088888993,-226.41545611111724,0.0,0.0
2026-06-11,2026-06-12,1,105.62,106.88,118.15,119.75,1.1204154191616766,1.1198504468454635,1.1199549186574462,119.68961575884313,1.0,1.0,1.0,119.75,-0.0005043797138216463,0.0,-0.0005043797138216463,False,True,False,True,0,0,False,False,False,False,False,935.0,0.0,0.0,0.0,0.0,-0.0,835.0,0.0,0.0,0.0,0.0,-0.0,1.259999999999991,0.011858962509548331,0.0,-0.0,0.0,0.0,0.0,0.0,1.5999999999999943,0.013451232658107805,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2950.9814088888993,-226.41545611111724,0.0,0.0
2026-06-12,2026-06-15,3,106.88,109.77,119.75,123.18,1.1221645258267288,1.1199549186574462,1.1199913746138546,122.93745142102787,1.0,1.0,1.0,123.18,-0.00197099926147889,0.0,-0.00197099926147889,False,False,False,True,0,0,False,False,False,False,False,909.0,0.0,0.0,0.0,0.0,-0.0,812.0,0.0,0.0,0.0,0.0,-0.0,2.8900000000000006,0.026680557910889528,0.0,-0.0,0.0,0.0,0.0,0.0,3.430000000000007,0.028240463967872623,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2950.9814088888993,-226.41545611111724,0.0,0.0
2026-06-15,2026-06-16,1,109.77,109.48,123.18,122.76,1.1213006941907198,1.1199913746138546,1.1199801892183934,122.6166556927248,1.0,1.0,1.0,122.76,-0.0011683615393384365,0.0,-0.0011683615393384365,False,True,False,True,0,0,False,False,False,False,False,913.0,0.0,0.0,0.0,0.0,-0.0,815.0,0.0,0.0,0.0,0.0,-0.0,-0.28999999999999204,-0.00264538352674678,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.4200000000000017,-0.003415470507361771,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2950.9814088888993,-226.41545611111724,0.0,0.0
